"","comname","est_year","season","COGy","COGx"
"2987","summer flounder",1982,"Fall",39.3200592554472,-73.6932196436353
"2988","summer flounder",1983,"Spring",39.1817161246903,-71.3004680421139
"2989","summer flounder",1983,"Fall",38.95858199779,-73.4100182685083
"2990","summer flounder",1984,"Spring",38.2694107469586,-73.1929575515004
"2991","summer flounder",1984,"Fall",39.0624220898386,-73.6410888399477
"2992","summer flounder",1985,"Spring",38.8674110874229,-72.7954181320893
"2993","summer flounder",1985,"Fall",39.84623433646,-72.5744630526101
"2994","summer flounder",1986,"Spring",38.9496800393053,-73.2541083961
"2995","summer flounder",1986,"Fall",40.139500788764,-71.3904117363296
"2996","summer flounder",1987,"Spring",39.9741346189017,-70.727561340605
"2997","summer flounder",1987,"Fall",40.2939068637993,-72.049940218638
"2998","summer flounder",1988,"Spring",38.6198073081622,-72.6229875463101
"2999","summer flounder",1988,"Fall",40.7623417721519,-69.7121308607595
"3000","summer flounder",1989,"Spring",38.8412653796296,-72.7781790444445
"3001","summer flounder",1989,"Fall",39.7245350858369,-70.6904147896996
"3002","summer flounder",1990,"Spring",37.8663074278607,-73.9427031094527
"3003","summer flounder",1990,"Fall",40.655280669967,-70.5215620363036
"3004","summer flounder",1991,"Spring",37.6024236733404,-74.1856516375132
"3005","summer flounder",1991,"Fall",37.8124368068182,-74.7141411590909
"3006","summer flounder",1992,"Spring",37.797772136596,-73.9652422352082
"3007","summer flounder",1992,"Fall",40.2407952469532,-71.3729526048749
"3008","summer flounder",1993,"Spring",37.8637316004878,-73.4983902209756
"3009","summer flounder",1993,"Fall",38.3278845,-72.80865375
"3010","summer flounder",1994,"Spring",38.2923651542857,-73.2508332661905
"3011","summer flounder",1994,"Fall",40.5360016477833,-71.8013545197044
"3012","summer flounder",1995,"Spring",38.070609127071,-73.5796137495582
"3013","summer flounder",1995,"Fall",40.501341194668,-71.847040668008
"3014","summer flounder",1996,"Spring",37.0762515363104,-74.304645898737
"3015","summer flounder",1996,"Fall",40.1484416978328,-72.6071516693498
"3016","summer flounder",1997,"Spring",38.8217677757437,-72.7364797522883
"3017","summer flounder",1997,"Fall",39.8857483659196,-72.4558346576506
"3018","summer flounder",1998,"Spring",38.125866687604,-73.4781405902662
"3019","summer flounder",1998,"Fall",39.3725718442945,-73.2174526729094
"3020","summer flounder",1999,"Spring",38.2051796432184,-73.5485359762884
"3021","summer flounder",1999,"Fall",40.1072740260688,-72.2362902247877
"3022","summer flounder",2000,"Spring",39.5165963937943,-72.095151002873
"3023","summer flounder",2000,"Fall",40.5609231841733,-71.7153986752596
"3024","summer flounder",2001,"Spring",39.1499387691582,-72.3722453480405
"3025","summer flounder",2001,"Fall",40.5222415032571,-71.4350475674855
"3026","summer flounder",2002,"Spring",39.8507370533527,-71.1507042163058
"3027","summer flounder",2002,"Fall",40.3400478901206,-72.3688559953795
"3028","summer flounder",2003,"Spring",39.6894019522483,-71.5797614355402
"3029","summer flounder",2003,"Fall",40.2091562111844,-72.0069246076623
"3030","summer flounder",2004,"Spring",38.8329451191353,-72.7405989546125
"3031","summer flounder",2004,"Fall",40.5842795324847,-71.5987032593446
"3032","summer flounder",2005,"Spring",39.0278645017802,-72.2999538947009
"3033","summer flounder",2005,"Fall",40.7743650917816,-70.5014085792556
"3034","summer flounder",2006,"Spring",39.4564757029691,-70.9195224777748
"3035","summer flounder",2006,"Fall",40.7300016587086,-70.9850378219732
"3036","summer flounder",2007,"Spring",39.8935592168181,-70.695523719047
"3037","summer flounder",2007,"Fall",40.772767394988,-70.3855619646539
"3038","summer flounder",2008,"Spring",39.6288183507409,-72.0682068594475
"3039","summer flounder",2008,"Fall",40.7106743307321,-71.3468034762583
"3040","summer flounder",2009,"Spring",39.405529329533,-71.8589274993286
"3041","summer flounder",2009,"Fall",40.2050579205422,-72.3915292551195
"3042","summer flounder",2010,"Spring",39.2772998382848,-72.2791848346106
"3043","summer flounder",2010,"Fall",40.225133068019,-72.5441435519352
"3044","summer flounder",2011,"Spring",39.2378232696022,-72.3419811231099
"3045","summer flounder",2011,"Fall",40.5996575799181,-71.0788552215864
"3046","summer flounder",2012,"Spring",39.7688811284136,-71.9937832276843
"3047","summer flounder",2012,"Fall",40.8299373550593,-71.4510283269037
"3048","summer flounder",2013,"Spring",39.6266690797636,-71.2806788910305
"3049","summer flounder",2013,"Fall",40.8408088794325,-70.8960827021559
"3050","summer flounder",2014,"Spring",39.9592501565021,-70.8334361645666
"3051","summer flounder",2014,"Fall",40.3618892158482,-72.0530700508371
"3052","summer flounder",2015,"Spring",39.2242396662605,-72.3614811687907
"3053","summer flounder",2015,"Fall",40.7762644125673,-71.07417504709
"3054","summer flounder",2016,"Spring",39.9541321756836,-71.5202995968484
"3055","summer flounder",2016,"Fall",40.8510694998167,-70.5722743382526
"3056","summer flounder",2017,"Spring",39.4581580154655,-71.6179209398813
"3057","summer flounder",2017,"Fall",40.9708166886697,-67.9879653352689
"3058","summer flounder",2018,"Spring",39.5905880499997,-71.7471270058762
"3059","summer flounder",2018,"Fall",40.7613132683866,-71.0315112297457
"3060","summer flounder",2019,"Spring",39.4976592932311,-71.7757219216254
"3061","summer flounder",2019,"Fall",40.6880423913647,-70.6354946170823
"3062","tautog",1970,"Spring",38.616667,-74.583333
"3063","tautog",1973,"Spring",38.366667,-74.7
"3064","tautog",1974,"Spring",38.85,-74.5
"3065","tautog",1976,"Spring",38.6947371052632,-74.4956143684211
"3066","tautog",1978,"Spring",37.55,-75.15
"3067","tautog",1979,"Spring",43.116667,-70.25
"3068","tautog",1979,"Fall",40.633333,-72.816667
"3069","tautog",1981,"Spring",37.616667,-75.183333
"3070","tautog",1984,"Spring",41.033333,-71.3
"3071","tautog",1994,"Spring",40.85,-71.433333
"3072","tautog",2003,"Spring",38.856842,-74.279083
"3073","tautog",2012,"Spring",38.722418,-74.601817
"3074","thorny skate",1970,"Spring",42.5386132969239,-68.6779902782856
"3075","thorny skate",1970,"Fall",42.8809016163256,-68.5011309712516
"3076","thorny skate",1971,"Spring",42.1417851660041,-68.587894690637
"3077","thorny skate",1971,"Fall",42.5536012043642,-68.1520165956652
"3078","thorny skate",1972,"Spring",42.3578098085364,-68.2687397947043
"3079","thorny skate",1972,"Fall",42.2113536194109,-68.1899079598381
"3080","thorny skate",1973,"Spring",42.4366310267686,-68.1269352220943
"3081","thorny skate",1973,"Fall",42.3448959407853,-68.1651145032423
"3082","thorny skate",1974,"Spring",42.488069081878,-68.0293430028671
"3083","thorny skate",1974,"Fall",41.6705426685136,-68.4626992585662
"3084","thorny skate",1975,"Spring",42.5459806222424,-68.8036267251197
"3085","thorny skate",1975,"Fall",41.6662879243898,-68.9700521826121
"3086","thorny skate",1976,"Spring",42.3687668534959,-68.4968809785887
"3087","thorny skate",1976,"Fall",41.5858208539103,-68.311911496087
"3088","thorny skate",1977,"Spring",42.3065832404787,-68.7432329248276
"3089","thorny skate",1977,"Fall",41.9784170632947,-68.5209450568828
"3090","thorny skate",1978,"Spring",42.5140942606105,-68.4781792187264
"3091","thorny skate",1978,"Fall",42.236145607181,-68.0108239347637
"3092","thorny skate",1979,"Spring",42.6748133382738,-68.3268693195263
"3093","thorny skate",1979,"Fall",42.1548836299392,-67.9020674200533
"3094","thorny skate",1980,"Spring",42.5180556603404,-68.7035753819381
"3095","thorny skate",1980,"Fall",42.5702883258397,-68.3875076954937
"3096","thorny skate",1981,"Spring",42.7131269160026,-68.6943347606749
"3097","thorny skate",1981,"Fall",42.922411200659,-68.4931793740791
"3098","thorny skate",1982,"Spring",42.6584762669838,-69.1539464601137
"3099","thorny skate",1982,"Fall",42.208097648732,-68.223888215438
"3100","thorny skate",1983,"Spring",42.5680566116862,-69.0017038455275
"3101","thorny skate",1983,"Fall",42.9465429370017,-69.0631124407906
"3102","thorny skate",1984,"Spring",42.3460554039519,-68.7153888838211
"3103","thorny skate",1984,"Fall",42.8429675877519,-69.3658856634607
"3104","thorny skate",1985,"Spring",42.8732242119723,-69.0195889875735
"3105","thorny skate",1985,"Fall",42.9178047858306,-69.0138127373647
"3106","thorny skate",1986,"Spring",42.6693473970092,-68.7170173360595
"3107","thorny skate",1986,"Fall",42.641806856661,-69.3635364772565
"3108","thorny skate",1987,"Spring",42.8737168329633,-69.7016246138462
"3109","thorny skate",1987,"Fall",42.7585955365541,-67.5770887772983
"3110","thorny skate",1988,"Spring",42.5353728192002,-68.1294295780453
"3111","thorny skate",1988,"Fall",42.1780956888584,-69.0411381653321
"3112","thorny skate",1989,"Spring",42.931766577477,-69.1212127200376
"3113","thorny skate",1989,"Fall",42.519150390202,-68.4113497526688
"3114","thorny skate",1990,"Spring",42.5311203589575,-68.8465620344073
"3115","thorny skate",1990,"Fall",42.1644934691842,-68.9198208587456
"3116","thorny skate",1991,"Spring",42.7679253000739,-68.926864146711
"3117","thorny skate",1991,"Fall",42.0229388473399,-68.8376394114995
"3118","thorny skate",1992,"Spring",43.0699979647642,-68.7848995762043
"3119","thorny skate",1992,"Fall",42.5831247596486,-67.6371232323278
"3120","thorny skate",1993,"Spring",42.76301637585,-68.7651655764542
"3121","thorny skate",1993,"Fall",41.7100974912794,-69.2995756252746
"3122","thorny skate",1994,"Spring",43.2056411782576,-68.1648094757788
"3123","thorny skate",1994,"Fall",41.643089524222,-68.7414514653792
"3124","thorny skate",1995,"Spring",42.5049414831943,-69.0229914396539
"3125","thorny skate",1995,"Fall",41.8825371039602,-68.8814607183426
"3126","thorny skate",1996,"Spring",42.919798132675,-69.8210848182392
"3127","thorny skate",1996,"Fall",42.266059837995,-67.3142307435169
"3128","thorny skate",1997,"Spring",43.1660935281084,-68.1028113557515
"3129","thorny skate",1997,"Fall",42.3978034024849,-67.5649285376057
"3130","thorny skate",1998,"Spring",42.4346469049399,-69.0610292769807
"3131","thorny skate",1998,"Fall",42.779969656356,-67.9680941397926
"3132","thorny skate",1999,"Spring",43.0020975571302,-68.113793891054
"3133","thorny skate",1999,"Fall",41.7713960625163,-69.0286630549918
"3134","thorny skate",2000,"Spring",42.4188790676156,-69.1295191814129
"3135","thorny skate",2000,"Fall",42.6845993778489,-69.2175942349444
"3136","thorny skate",2001,"Spring",42.4864745218508,-68.1442834099219
"3137","thorny skate",2001,"Fall",42.0339841608225,-68.5284453717544
"3138","thorny skate",2002,"Spring",43.4431887128722,-67.679137383703
"3139","thorny skate",2002,"Fall",42.6557508664082,-68.0944152433262
"3140","thorny skate",2003,"Spring",42.46392480549,-69.0507501353185
"3141","thorny skate",2003,"Fall",42.5930427821541,-67.1315559684254
"3142","thorny skate",2004,"Spring",42.554917183909,-67.0120420826138
"3143","thorny skate",2004,"Fall",42.3466985932194,-67.1821702454334
"3144","thorny skate",2005,"Spring",43.1560164413622,-67.3148569548691
"3145","thorny skate",2005,"Fall",42.0246805550052,-68.2529201411188
"3146","thorny skate",2006,"Spring",41.9293634774886,-68.4032624564053
"3147","thorny skate",2006,"Fall",42.7381255462823,-69.0979934183173
"3148","thorny skate",2007,"Spring",42.0262115736985,-67.3501418490006
"3149","thorny skate",2007,"Fall",42.9313391932878,-68.4970943597401
"3150","thorny skate",2008,"Spring",42.3192072199369,-67.3127953002276
"3151","thorny skate",2008,"Fall",42.842331130033,-68.8392939379689
"3152","thorny skate",2009,"Spring",42.271073385833,-68.2760505063937
"3153","thorny skate",2009,"Fall",41.9024494345277,-68.3674318544443
"3154","thorny skate",2010,"Spring",42.7221046615219,-68.4323756401754
"3155","thorny skate",2010,"Fall",41.8864979090873,-68.1873622202519
"3156","thorny skate",2011,"Spring",42.2393078176548,-68.5275757253632
"3157","thorny skate",2011,"Fall",42.5670882147216,-68.3783193046234
"3158","thorny skate",2012,"Spring",42.6758857106653,-68.6540743459044
"3159","thorny skate",2012,"Fall",42.5308247507701,-69.3094192507423
"3160","thorny skate",2013,"Spring",42.4959983944413,-68.2532411482711
"3161","thorny skate",2013,"Fall",41.771258719434,-67.3004389804198
"3162","thorny skate",2014,"Spring",42.8818815221133,-68.9095878867676
"3163","thorny skate",2014,"Fall",42.3940525672549,-68.2297342537872
"3164","thorny skate",2015,"Spring",42.507092167423,-68.4706596386672
"3165","thorny skate",2015,"Fall",42.2910958706101,-69.0550757824079
"3166","thorny skate",2016,"Spring",42.173562693748,-66.9401460341773
"3167","thorny skate",2016,"Fall",42.4469359102666,-68.9656397857906
"3168","thorny skate",2017,"Spring",42.6484245733422,-70.1725694884771
"3169","thorny skate",2017,"Fall",42.7158683289379,-68.3546979428268
"3170","thorny skate",2018,"Spring",42.7057442819234,-69.6049582784824
"3171","thorny skate",2018,"Fall",42.3478809909199,-68.9153641251466
"3172","thorny skate",2019,"Spring",42.4485878096897,-69.4252163868409
"3173","thorny skate",2019,"Fall",42.6982557498461,-68.7986756286586
"3174","weakfish",1970,"Spring",38.783333,-73.866667
"3175","weakfish",1971,"Spring",36.116667,-75.083333
"3176","weakfish",1971,"Fall",37.483333,-75.216667
"3177","weakfish",1972,"Spring",36.8016880241636,-75.1490864516729
"3178","weakfish",1972,"Fall",40.6770985006524,-72.1062154804906
"3179","weakfish",1973,"Spring",35.9667106981117,-74.9999841096692
"3180","weakfish",1973,"Fall",36.55,-75.533333
"3181","weakfish",1974,"Fall",36.933333,-75.583333
"3182","weakfish",1975,"Fall",35.5175906416256,-75.1303773423645
"3183","weakfish",1976,"Spring",36.066667,-74.866667
"3184","weakfish",1976,"Fall",40.7102711046512,-71.8304263488372
"3185","weakfish",1977,"Spring",36.9459771034483,-74.7626438275862
"3186","weakfish",1977,"Fall",39.1158195423729,-72.8423728813559
"3187","weakfish",1978,"Spring",36.333333,-74.8
"3188","weakfish",1979,"Fall",40.978488372093,-70.6486433139535
"3189","weakfish",1980,"Spring",39.306250125,-72.15625
"3190","weakfish",1982,"Fall",40.9999996875,-71.5968746875
"3191","weakfish",1984,"Fall",38.4485122321429,-74.8068452410714
"3192","weakfish",1985,"Spring",38.8166665806452,-73.1688171935484
"3193","weakfish",1985,"Fall",37.4220427956989,-75.2369175376344
"3194","weakfish",1986,"Spring",39.233333,-72.766667
"3195","weakfish",1986,"Fall",37.75,-75.066667
"3196","weakfish",1989,"Fall",37.533333,-75.333333
"3197","weakfish",1992,"Spring",38.7340581304348,-73.316666826087
"3198","weakfish",1993,"Spring",37.1249998333333,-74.6916665
"3199","weakfish",1994,"Spring",37.6533334,-74.113333
"3200","weakfish",1995,"Spring",37.2977778666667,-74.4144446
"3201","weakfish",1995,"Fall",37.1097133869427,-75.4946653105095
"3202","weakfish",1996,"Spring",37.4120369444444,-73.5837964166667
"3203","weakfish",1996,"Fall",37.433333,-75.283333
"3204","weakfish",1997,"Fall",37.833333,-75.05
"3205","weakfish",1998,"Fall",36.5944443333333,-75.3499996666666
"3206","weakfish",1999,"Fall",37.4947322300995,-74.9983453161635
"3207","weakfish",2000,"Spring",36.1578033636364,-74.7816366363636
"3208","weakfish",2000,"Fall",39.4160322475248,-73.2473726039604
"3209","weakfish",2001,"Spring",36.5521410970464,-74.4450681209564
"3210","weakfish",2002,"Spring",39.2867351060368,-72.0478879690289
"3211","weakfish",2003,"Fall",37.795800510351,-74.94947869937
"3212","weakfish",2005,"Spring",40.185607,-71.063607
"3213","weakfish",2005,"Fall",38.0551,-74.909083
"3214","weakfish",2006,"Spring",40.2638275641026,-71.2252313589744
"3215","weakfish",2006,"Fall",38.4494667977395,-74.6914625671123
"3216","weakfish",2007,"Fall",37.649147,-75.035455
"3217","weakfish",2008,"Fall",37.6984365342729,-75.2262469199231
"3218","weakfish",2009,"Fall",35.9562158735632,-75.0913356781609
"3219","weakfish",2010,"Spring",39.546853097337,-72.3075142836474
"3220","weakfish",2010,"Fall",40.0461861855979,-73.0648400055722
"3221","weakfish",2011,"Spring",39.9017180031056,-71.3258258291925
"3222","weakfish",2011,"Fall",38.4440961515814,-74.6902334426213
"3223","weakfish",2012,"Spring",40.021731492284,-72.0061857125771
"3224","weakfish",2012,"Fall",37.2727301561283,-75.2981650955913
"3225","weakfish",2013,"Spring",36.0483090694623,-74.8178240466206
"3226","weakfish",2014,"Spring",39.7107277394455,-72.4304246155561
"3227","weakfish",2014,"Fall",36.9961222768362,-75.1051053653484
"3228","weakfish",2015,"Spring",39.6587061093494,-72.2496417736468
"3229","weakfish",2015,"Fall",35.629337,-74.956495
"3230","weakfish",2016,"Spring",37.8593885331148,-74.294195824918
"3231","weakfish",2016,"Fall",38.3096009515914,-74.8137511536621
"3232","weakfish",2017,"Spring",39.0325096282199,-72.7647521191251
"3233","weakfish",2018,"Fall",38.3623138983581,-74.8673103565198
"3234","weakfish",2019,"Spring",40.1503356972904,-71.5354221672312
"3235","weakfish",2019,"Fall",37.9415778261811,-74.9109640425845
"3236","white hake",1970,"Spring",42.4096148565231,-67.5977748682281
"3237","white hake",1970,"Fall",42.9972149009597,-68.8571003370655
"3238","white hake",1971,"Spring",42.3596326232548,-68.6994727010468
"3239","white hake",1971,"Fall",43.2398709340121,-68.981427814794
"3240","white hake",1972,"Spring",42.8382144106827,-68.4730889809635
"3241","white hake",1972,"Fall",43.2153493371059,-68.677283969511
"3242","white hake",1973,"Spring",42.4063354650669,-68.8882325686436
"3243","white hake",1973,"Fall",42.9261114550892,-68.5363127629507
"3244","white hake",1974,"Spring",42.7358716545348,-68.5350751430646
"3245","white hake",1974,"Fall",43.0290580413166,-68.6056257168184
"3246","white hake",1975,"Spring",42.7100484070953,-68.0346965079422
"3247","white hake",1975,"Fall",42.7549973703274,-68.0623243326414
"3248","white hake",1976,"Spring",42.6472610418721,-68.1924016919577
"3249","white hake",1976,"Fall",43.075660296003,-68.8339656219059
"3250","white hake",1977,"Spring",43.066138325705,-68.4471688709796
"3251","white hake",1977,"Fall",42.8797790679803,-68.8533533677897
"3252","white hake",1978,"Spring",42.6079262017223,-68.7638551724697
"3253","white hake",1978,"Fall",42.7342808851535,-68.3656883966407
"3254","white hake",1979,"Spring",42.9491316648035,-68.1974952927363
"3255","white hake",1979,"Fall",42.5900163076698,-68.2334001995367
"3256","white hake",1980,"Spring",42.1710640481948,-68.8052112416605
"3257","white hake",1980,"Fall",42.5311918823681,-68.0193118135987
"3258","white hake",1981,"Spring",42.6400432038823,-67.8158499716781
"3259","white hake",1981,"Fall",43.0629893878998,-68.4965890780997
"3260","white hake",1982,"Spring",42.3267225176402,-68.1939318703085
"3261","white hake",1982,"Fall",42.9264892487516,-68.7289695519519
"3262","white hake",1983,"Spring",42.3085812061952,-68.3885499579475
"3263","white hake",1983,"Fall",42.9659968458858,-69.4212212650347
"3264","white hake",1984,"Spring",42.3503551495572,-67.5070654567094
"3265","white hake",1984,"Fall",42.7448759190178,-68.1396414152601
"3266","white hake",1985,"Spring",42.6889802499419,-67.7376151881996
"3267","white hake",1985,"Fall",42.7614919662128,-67.97245014517
"3268","white hake",1986,"Spring",42.2380945067229,-68.1428801810398
"3269","white hake",1986,"Fall",43.0214205967176,-68.5200950251695
"3270","white hake",1987,"Spring",42.5050313995326,-68.3148771010724
"3271","white hake",1987,"Fall",42.7817462806739,-68.1065516792226
"3272","white hake",1988,"Spring",42.606405743124,-67.7251782056321
"3273","white hake",1988,"Fall",43.1101609456834,-68.6803427047531
"3274","white hake",1989,"Spring",42.6587457098138,-67.6733726932893
"3275","white hake",1989,"Fall",42.7144574294887,-68.1502751981641
"3276","white hake",1990,"Spring",42.8154700965808,-67.228652754278
"3277","white hake",1990,"Fall",43.2986595991645,-68.194209844907
"3278","white hake",1991,"Spring",42.6197539197357,-67.3641279909537
"3279","white hake",1991,"Fall",43.1101249688953,-67.9679702854121
"3280","white hake",1992,"Spring",42.5310409944968,-67.6236463236141
"3281","white hake",1992,"Fall",42.863160714382,-68.3875623307519
"3282","white hake",1993,"Spring",42.6643042691453,-67.6648402019649
"3283","white hake",1993,"Fall",42.9375641930563,-68.3567592923308
"3284","white hake",1994,"Spring",42.4390473035148,-67.5945845060559
"3285","white hake",1994,"Fall",43.5160087693103,-67.7684225450025
"3286","white hake",1995,"Spring",42.5977072611159,-67.6692235893378
"3287","white hake",1995,"Fall",43.1010566389711,-68.703202826368
"3288","white hake",1996,"Spring",42.5457177695378,-67.1351413657942
"3289","white hake",1996,"Fall",43.0411011023515,-68.2134697354834
"3290","white hake",1997,"Spring",42.9073426648077,-68.0743223739361
"3291","white hake",1997,"Fall",42.8739773252082,-68.6742726354802
"3292","white hake",1998,"Spring",42.963040831991,-68.3596363546241
"3293","white hake",1998,"Fall",43.0545801031053,-68.3368193152682
"3294","white hake",1999,"Spring",42.8865242616285,-67.6810407763656
"3295","white hake",1999,"Fall",43.1268067274673,-68.6846684708617
"3296","white hake",2000,"Spring",42.9523372101361,-67.8374876709147
"3297","white hake",2000,"Fall",43.0973117490178,-68.7722444645761
"3298","white hake",2001,"Spring",42.9382232095068,-67.9087213805667
"3299","white hake",2001,"Fall",42.9720450725244,-68.3871209544457
"3300","white hake",2002,"Spring",42.6720279317779,-67.8253004143809
"3301","white hake",2002,"Fall",43.2729354409312,-68.2893493071568
"3302","white hake",2003,"Spring",43.1598578963008,-67.870865847384
"3303","white hake",2003,"Fall",43.5727801943775,-67.7714024967154
"3304","white hake",2004,"Spring",43.0554213262269,-67.327946471982
"3305","white hake",2004,"Fall",43.0551112576696,-68.3239146486115
"3306","white hake",2005,"Spring",42.8004113053308,-68.0645510838736
"3307","white hake",2005,"Fall",43.0293869342126,-68.2308088732705
"3308","white hake",2006,"Spring",42.7746673877535,-67.9890883523449
"3309","white hake",2006,"Fall",43.1563631718002,-68.7173618149144
"3310","white hake",2007,"Spring",42.4507866161319,-68.3836806223781
"3311","white hake",2007,"Fall",42.9761495420126,-68.5074305054859
"3312","white hake",2008,"Spring",42.6266708493017,-68.0539861821664
"3313","white hake",2008,"Fall",43.2854776863887,-68.0061776183268
"3314","white hake",2009,"Spring",42.5226404446297,-67.3171952005992
"3315","white hake",2009,"Fall",42.9236760176603,-67.684946741646
"3316","white hake",2010,"Spring",42.5423239352565,-67.701608338288
"3317","white hake",2010,"Fall",42.9210040650165,-68.4119344835232
"3318","white hake",2011,"Spring",42.8152907197369,-68.0144952547017
"3319","white hake",2011,"Fall",42.7662515583467,-69.2570114418814
"3320","white hake",2012,"Spring",42.6740209830356,-67.5737037553821
"3321","white hake",2012,"Fall",43.0531837182963,-68.425240149499
"3322","white hake",2013,"Spring",42.7674484569651,-67.3431634624537
"3323","white hake",2013,"Fall",43.1931061305494,-67.9125876362282
"3324","white hake",2014,"Spring",43.3752879208517,-67.640833809694
"3325","white hake",2014,"Fall",43.0525328995965,-68.136835749603
"3326","white hake",2015,"Spring",42.7833867353585,-67.6202505305993
"3327","white hake",2015,"Fall",43.457811871249,-67.8071199509437
"3328","white hake",2016,"Spring",42.9937716437261,-67.9333189508106
"3329","white hake",2016,"Fall",43.6390517549609,-67.7676357031532
"3330","white hake",2017,"Spring",42.674377819518,-67.431632045097
"3331","white hake",2017,"Fall",43.3091306457045,-67.84865232034
"3332","white hake",2018,"Spring",42.8188983000049,-67.7546962462337
"3333","white hake",2018,"Fall",42.7594990374472,-68.8770664318558
"3334","white hake",2019,"Spring",43.1108092873288,-67.4311655831896
"3335","white hake",2019,"Fall",43.4059768267864,-68.0512039267544
"3336","windowpane",1970,"Spring",40.6982165910707,-69.6790512712957
"3337","windowpane",1970,"Fall",40.7885127312628,-69.8190261194937
"3338","windowpane",1971,"Spring",40.6937675476964,-69.7985484953072
"3339","windowpane",1971,"Fall",40.7987175489367,-70.4119111682895
"3340","windowpane",1972,"Spring",40.563959680134,-70.7578319243735
"3341","windowpane",1972,"Fall",41.0699036031879,-68.8692249062076
"3342","windowpane",1973,"Spring",40.4920339536015,-70.8252961145271
"3343","windowpane",1973,"Fall",41.1621075933596,-68.6025320383521
"3344","windowpane",1974,"Spring",40.5745286058308,-70.1639955884702
"3345","windowpane",1974,"Fall",41.0608230124998,-68.1837429378362
"3346","windowpane",1975,"Spring",40.7622216132812,-69.1647095197948
"3347","windowpane",1975,"Fall",41.1335075980804,-68.5610897007517
"3348","windowpane",1976,"Spring",40.5615315579118,-68.7460712052771
"3349","windowpane",1976,"Fall",41.2848576516503,-67.9998893792907
"3350","windowpane",1977,"Spring",40.8731400675117,-68.0256226299132
"3351","windowpane",1977,"Fall",41.23988871153,-67.970012191389
"3352","windowpane",1978,"Spring",40.6752869063619,-68.5514586359056
"3353","windowpane",1978,"Fall",41.2580819962555,-68.3577266663024
"3354","windowpane",1979,"Spring",40.8630393416638,-69.1557018999714
"3355","windowpane",1979,"Fall",41.112189025572,-69.2209408719418
"3356","windowpane",1980,"Spring",40.7203005032797,-70.471308151999
"3357","windowpane",1980,"Fall",41.3791801280685,-68.194731374843
"3358","windowpane",1981,"Spring",40.3490086476308,-69.6853047474885
"3359","windowpane",1981,"Fall",41.263786224901,-68.5068107987179
"3360","windowpane",1982,"Spring",40.3890604781507,-70.5579839802404
"3361","windowpane",1982,"Fall",40.8437970104922,-69.6060136010069
"3362","windowpane",1983,"Spring",40.8609045032414,-68.6555970074946
"3363","windowpane",1983,"Fall",41.1302768011764,-69.0469262177293
"3364","windowpane",1984,"Spring",40.7060131374718,-69.6648082490533
"3365","windowpane",1984,"Fall",41.4459366496125,-67.9874393309985
"3366","windowpane",1985,"Spring",40.5560950285957,-69.4566468404113
"3367","windowpane",1985,"Fall",40.9985888362194,-69.078395063052
"3368","windowpane",1986,"Spring",39.5554754452985,-71.6076137485257
"3369","windowpane",1986,"Fall",41.417054718589,-68.4836888440338
"3370","windowpane",1987,"Spring",41.0030581850692,-68.418020404419
"3371","windowpane",1987,"Fall",41.3969217822323,-68.683004618108
"3372","windowpane",1988,"Spring",41.2131059210302,-68.4089978587408
"3373","windowpane",1988,"Fall",41.1205845160336,-68.5298793701801
"3374","windowpane",1989,"Spring",40.7521578273877,-68.3509557814717
"3375","windowpane",1989,"Fall",41.3320491223069,-68.4459339447376
"3376","windowpane",1990,"Spring",41.1450685751803,-68.9423033947997
"3377","windowpane",1990,"Fall",41.5617010619368,-68.0329923260904
"3378","windowpane",1991,"Spring",41.1239940431912,-68.8834459564822
"3379","windowpane",1991,"Fall",40.9234797020372,-69.4130155105512
"3380","windowpane",1992,"Spring",41.2331655601426,-68.4711891860976
"3381","windowpane",1992,"Fall",41.2372058354888,-68.8172955317903
"3382","windowpane",1993,"Spring",40.8917481363993,-68.3765426066148
"3383","windowpane",1993,"Fall",41.5485374405267,-67.9577576130668
"3384","windowpane",1994,"Spring",40.8748355558655,-68.2173093450777
"3385","windowpane",1994,"Fall",41.1022923706154,-68.7616399427335
"3386","windowpane",1995,"Spring",41.0651509273313,-69.7024637431887
"3387","windowpane",1995,"Fall",41.4403098438492,-68.1912941079364
"3388","windowpane",1996,"Spring",41.0502809470347,-68.825490576643
"3389","windowpane",1996,"Fall",41.2182672947067,-68.3415668531418
"3390","windowpane",1997,"Spring",40.8126219239798,-68.8611472280608
"3391","windowpane",1997,"Fall",41.2706999855936,-68.1194871184518
"3392","windowpane",1998,"Spring",40.7221802871983,-70.9745712822839
"3393","windowpane",1998,"Fall",41.2422586696991,-67.9394825718607
"3394","windowpane",1999,"Spring",40.8756663622233,-68.8729299973592
"3395","windowpane",1999,"Fall",41.3819298700343,-68.081075169926
"3396","windowpane",2000,"Spring",41.0980781153324,-67.8639412900851
"3397","windowpane",2000,"Fall",41.2763951632569,-67.8513826901127
"3398","windowpane",2001,"Spring",41.068858429865,-68.6180569314818
"3399","windowpane",2001,"Fall",41.1928433232479,-68.3640203506048
"3400","windowpane",2002,"Spring",41.0098960826786,-68.6939278936969
"3401","windowpane",2002,"Fall",41.2915853483618,-68.2910701221972
"3402","windowpane",2003,"Spring",41.105732818236,-67.8249122191949
"3403","windowpane",2003,"Fall",41.369968356302,-68.1329830096336
