"comname","est_year","season","COGy","COGx","slopeLat","slopeLon"
"spotted hake",1980,"Fall",37.9821175152651,-73.8505978146479,0.0372931879995952,0.039022735601854
"spotted hake",1981,"Fall",37.107322423655,-74.1823194998308,0.0372931879995952,0.039022735601854
"spotted hake",1982,"Fall",37.8230429375555,-74.0144899847563,0.0372931879995952,0.039022735601854
"spotted hake",1983,"Fall",36.7613364189532,-74.5834934212546,0.0372931879995952,0.039022735601854
"spotted hake",1984,"Fall",36.9173781500033,-74.6687478116144,0.0372931879995952,0.039022735601854
"spotted hake",1985,"Fall",37.4494452781624,-73.7531163222152,0.0372931879995952,0.039022735601854
"spotted hake",1986,"Fall",37.5085853618863,-73.9857554006672,0.0372931879995952,0.039022735601854
"spotted hake",1987,"Fall",38.1840788351078,-73.2768758007984,0.0372931879995952,0.039022735601854
"spotted hake",1988,"Fall",38.7226832108981,-73.2306140963516,0.0372931879995952,0.039022735601854
"spotted hake",1989,"Fall",37.7777916735657,-73.8791395863686,0.0372931879995952,0.039022735601854
"spotted hake",1990,"Fall",38.2479079013296,-73.7088614027807,0.0372931879995952,0.039022735601854
"spotted hake",1991,"Fall",37.6097672086336,-73.8980793987365,0.0372931879995952,0.039022735601854
"spotted hake",1992,"Fall",37.9584252153225,-74.0004982241125,0.0372931879995952,0.039022735601854
"spotted hake",1993,"Fall",38.4092060010277,-73.7998533156332,0.0372931879995952,0.039022735601854
"spotted hake",1994,"Fall",38.4197239503495,-73.7374708103546,0.0372931879995952,0.039022735601854
"spotted hake",1995,"Fall",38.3819236541346,-73.4076782241101,0.0372931879995952,0.039022735601854
"spotted hake",1996,"Fall",37.5969617798385,-74.4410899837183,0.0372931879995952,0.039022735601854
"spotted hake",1997,"Fall",38.8917783605559,-73.0607402001726,0.0372931879995952,0.039022735601854
"spotted hake",1998,"Fall",38.3874459325954,-73.5796458029736,0.0372931879995952,0.039022735601854
"spotted hake",1999,"Fall",37.6454613809367,-74.0876494996536,0.0372931879995952,0.039022735601854
"spotted hake",2000,"Fall",38.5378242132063,-73.1993664760834,0.0372931879995952,0.039022735601854
"spotted hake",2001,"Fall",38.4172107839825,-73.2220894683797,0.0372931879995952,0.039022735601854
"spotted hake",2002,"Fall",38.3084630915827,-73.3893289041287,0.0372931879995952,0.039022735601854
"spotted hake",2003,"Fall",37.9880989008657,-73.9663721747621,0.0372931879995952,0.039022735601854
"spotted hake",2004,"Fall",38.0241022079675,-74.028547135909,0.0372931879995952,0.039022735601854
"spotted hake",2005,"Fall",37.8929886637762,-73.5766105161397,0.0372931879995952,0.039022735601854
"spotted hake",2006,"Fall",38.1263364989284,-73.7991813413347,0.0372931879995952,0.039022735601854
"spotted hake",2007,"Fall",38.7753152875332,-73.4107580952579,0.0372931879995952,0.039022735601854
"spotted hake",2008,"Fall",38.3892809416292,-73.2330954106776,0.0372931879995952,0.039022735601854
"summer flounder",1970,"Spring",37.5181624102564,-74.6574785128205,0.0256956071564752,0.029929557979411
"summer flounder",1971,"Spring",37.5042795137927,-73.9577044761669,0.0256956071564752,0.029929557979411
"summer flounder",1972,"Spring",37.9039082719162,-74.1066821375814,0.0256956071564752,0.029929557979411
"summer flounder",1973,"Spring",38.9145422707408,-73.0189247421192,0.0256956071564752,0.029929557979411
"summer flounder",1974,"Spring",39.7940783395541,-71.1101494280985,0.0256956071564752,0.029929557979411
"summer flounder",1975,"Spring",40.051082629221,-70.7996470188671,0.0256956071564752,0.029929557979411
"summer flounder",1976,"Spring",39.7804490450055,-70.3359279575191,0.0256956071564752,0.029929557979411
"summer flounder",1977,"Spring",38.3371050999772,-73.5001340407652,0.0256956071564752,0.029929557979411
"summer flounder",1978,"Spring",38.0348750392347,-73.188424022903,0.0256956071564752,0.029929557979411
"summer flounder",1979,"Spring",38.6897499012833,-73.167374219151,0.0256956071564752,0.029929557979411
"summer flounder",1980,"Spring",38.6273888791925,-72.9673998145705,0.0256956071564752,0.029929557979411
"summer flounder",1981,"Spring",38.5200586484575,-72.6807876203941,0.0256956071564752,0.029929557979411
"summer flounder",1982,"Spring",38.2280530836547,-73.0597744285078,0.0256956071564752,0.029929557979411
"summer flounder",1983,"Spring",39.1817161246903,-71.3004680421139,0.0256956071564752,0.029929557979411
"summer flounder",1984,"Spring",38.2694107469586,-73.1929575515004,0.0256956071564752,0.029929557979411
"summer flounder",1985,"Spring",38.8674110874229,-72.7954181320893,0.0256956071564752,0.029929557979411
"summer flounder",1986,"Spring",38.9496800393053,-73.2541083961,0.0256956071564752,0.029929557979411
"summer flounder",1987,"Spring",39.9741346189017,-70.727561340605,0.0256956071564752,0.029929557979411
"summer flounder",1988,"Spring",38.6198073081622,-72.6229875463101,0.0256956071564752,0.029929557979411
"summer flounder",1989,"Spring",38.8412653796296,-72.7781790444445,0.0256956071564752,0.029929557979411
"summer flounder",1990,"Spring",37.8663074278607,-73.9427031094527,0.0256956071564752,0.029929557979411
"summer flounder",1991,"Spring",37.6024236733404,-74.1856516375132,0.0256956071564752,0.029929557979411
"summer flounder",1992,"Spring",37.797772136596,-73.9652422352082,0.0256956071564752,0.029929557979411
"summer flounder",1993,"Spring",37.8637316004878,-73.4983902209756,0.0256956071564752,0.029929557979411
"summer flounder",1994,"Spring",38.2923651542857,-73.2508332661905,0.0256956071564752,0.029929557979411
"summer flounder",1995,"Spring",38.070609127071,-73.5796137495582,0.0256956071564752,0.029929557979411
"summer flounder",1996,"Spring",37.0762515363104,-74.304645898737,0.0256956071564752,0.029929557979411
"summer flounder",1997,"Spring",38.8217677757437,-72.7364797522883,0.0256956071564752,0.029929557979411
"summer flounder",1998,"Spring",38.125866687604,-73.4781405902662,0.0256956071564752,0.029929557979411
"summer flounder",1999,"Spring",38.2051796432184,-73.5485359762884,0.0256956071564752,0.029929557979411
"summer flounder",2000,"Spring",39.5165963937943,-72.095151002873,0.0256956071564752,0.029929557979411
"summer flounder",2001,"Spring",39.1499387691582,-72.3722453480405,0.0256956071564752,0.029929557979411
"summer flounder",2002,"Spring",39.8507370533527,-71.1507042163058,0.0256956071564752,0.029929557979411
"summer flounder",2003,"Spring",39.6894019522483,-71.5797614355402,0.0256956071564752,0.029929557979411
"summer flounder",2004,"Spring",38.8329451191353,-72.7405989546125,0.0256956071564752,0.029929557979411
"summer flounder",2005,"Spring",39.0278645017802,-72.2999538947009,0.0256956071564752,0.029929557979411
"summer flounder",2006,"Spring",39.4564757029691,-70.9195224777748,0.0256956071564752,0.029929557979411
"summer flounder",2007,"Spring",39.8935592168181,-70.695523719047,0.0256956071564752,0.029929557979411
"summer flounder",2008,"Spring",39.6288183507409,-72.0682068594475,0.0256956071564752,0.029929557979411
"summer flounder",1970,"Fall",39.2726523588904,-73.5465651661667,0.0305567226413416,0.0443448202647134
"summer flounder",1971,"Fall",37.5760724455445,-74.9912131113861,0.0305567226413416,0.0443448202647134
"summer flounder",1972,"Fall",40.0266511678322,-72.487762016317,0.0305567226413416,0.0443448202647134
"summer flounder",1973,"Fall",40.2946775253449,-72.0613188315432,0.0305567226413416,0.0443448202647134
"summer flounder",1974,"Fall",40.1246781117037,-72.4984063164007,0.0305567226413416,0.0443448202647134
"summer flounder",1975,"Fall",38.7685719155392,-74.0499594923496,0.0305567226413416,0.0443448202647134
"summer flounder",1976,"Fall",39.7498966079039,-72.5069545094925,0.0305567226413416,0.0443448202647134
"summer flounder",1977,"Fall",39.931154674514,-72.3774208968255,0.0305567226413416,0.0443448202647134
"summer flounder",1978,"Fall",40.7477851973154,-70.643993304698,0.0305567226413416,0.0443448202647134
"summer flounder",1979,"Fall",40.0010229355266,-71.2487893766836,0.0305567226413416,0.0443448202647134
"summer flounder",1980,"Fall",39.8302295944175,-70.9724426016184,0.0305567226413416,0.0443448202647134
"summer flounder",1981,"Fall",39.5019214611819,-72.5091830110081,0.0305567226413416,0.0443448202647134
"summer flounder",1982,"Fall",39.3200592554472,-73.6932196436353,0.0305567226413416,0.0443448202647134
"summer flounder",1983,"Fall",38.95858199779,-73.4100182685083,0.0305567226413416,0.0443448202647134
"summer flounder",1984,"Fall",39.0624220898386,-73.6410888399477,0.0305567226413416,0.0443448202647134
"summer flounder",1985,"Fall",39.84623433646,-72.5744630526101,0.0305567226413416,0.0443448202647134
"summer flounder",1986,"Fall",40.139500788764,-71.3904117363296,0.0305567226413416,0.0443448202647134
"summer flounder",1987,"Fall",40.2939068637993,-72.049940218638,0.0305567226413416,0.0443448202647134
"summer flounder",1988,"Fall",40.7623417721519,-69.7121308607595,0.0305567226413416,0.0443448202647134
"summer flounder",1989,"Fall",39.7245350858369,-70.6904147896996,0.0305567226413416,0.0443448202647134
"summer flounder",1990,"Fall",40.655280669967,-70.5215620363036,0.0305567226413416,0.0443448202647134
"summer flounder",1991,"Fall",37.8124368068182,-74.7141411590909,0.0305567226413416,0.0443448202647134
"summer flounder",1992,"Fall",40.2407952469532,-71.3729526048749,0.0305567226413416,0.0443448202647134
"summer flounder",1993,"Fall",38.3278845,-72.80865375,0.0305567226413416,0.0443448202647134
"summer flounder",1994,"Fall",40.5360016477833,-71.8013545197044,0.0305567226413416,0.0443448202647134
"summer flounder",1995,"Fall",40.501341194668,-71.847040668008,0.0305567226413416,0.0443448202647134
"summer flounder",1996,"Fall",40.1484416978328,-72.6071516693498,0.0305567226413416,0.0443448202647134
"summer flounder",1997,"Fall",39.8857483659196,-72.4558346576506,0.0305567226413416,0.0443448202647134
"summer flounder",1998,"Fall",39.3725718442945,-73.2174526729094,0.0305567226413416,0.0443448202647134
"summer flounder",1999,"Fall",40.1072740260688,-72.2362902247877,0.0305567226413416,0.0443448202647134
"summer flounder",2000,"Fall",40.5609231841733,-71.7153986752596,0.0305567226413416,0.0443448202647134
"summer flounder",2001,"Fall",40.5222415032571,-71.4350475674855,0.0305567226413416,0.0443448202647134
"summer flounder",2002,"Fall",40.3400478901206,-72.3688559953795,0.0305567226413416,0.0443448202647134
"summer flounder",2003,"Fall",40.2091562111844,-72.0069246076623,0.0305567226413416,0.0443448202647134
"summer flounder",2004,"Fall",40.5842795324847,-71.5987032593446,0.0305567226413416,0.0443448202647134
"summer flounder",2005,"Fall",40.7743650917816,-70.5014085792556,0.0305567226413416,0.0443448202647134
"summer flounder",2006,"Fall",40.7300016587086,-70.9850378219732,0.0305567226413416,0.0443448202647134
"summer flounder",2007,"Fall",40.772767394988,-70.3855619646539,0.0305567226413416,0.0443448202647134
"summer flounder",2008,"Fall",40.7106743307321,-71.3468034762583,0.0305567226413416,0.0443448202647134
"tautog",1970,"Spring",38.616667,-74.583333,0.00921480743758052,0.0111607978548819
"tautog",1973,"Spring",38.366667,-74.7,0.00921480743758052,0.0111607978548819
"tautog",1974,"Spring",38.85,-74.5,0.00921480743758052,0.0111607978548819
"tautog",1976,"Spring",38.6947371052632,-74.4956143684211,0.00921480743758052,0.0111607978548819
"tautog",1978,"Spring",37.55,-75.15,0.00921480743758052,0.0111607978548819
"tautog",1979,"Spring",43.116667,-70.25,0.00921480743758052,0.0111607978548819
"tautog",1981,"Spring",37.616667,-75.183333,0.00921480743758052,0.0111607978548819
"tautog",1984,"Spring",41.033333,-71.3,0.00921480743758052,0.0111607978548819
"tautog",1994,"Spring",40.85,-71.433333,0.00921480743758052,0.0111607978548819
"tautog",2003,"Spring",38.856842,-74.279083,0.00921480743758052,0.0111607978548819
"tautog",1979,"Fall",40.633333,-72.816667,NA,NA
"thorny skate",1970,"Spring",42.5386132969239,-68.6779902782856,0.000545822967821071,0.00343264160311356
"thorny skate",1971,"Spring",42.1417851660041,-68.587894690637,0.000545822967821071,0.00343264160311356
"thorny skate",1972,"Spring",42.3578098085364,-68.2687397947043,0.000545822967821071,0.00343264160311356
"thorny skate",1973,"Spring",42.4366310267686,-68.1269352220943,0.000545822967821071,0.00343264160311356
"thorny skate",1974,"Spring",42.488069081878,-68.0293430028671,0.000545822967821071,0.00343264160311356
"thorny skate",1975,"Spring",42.5459806222424,-68.8036267251197,0.000545822967821071,0.00343264160311356
"thorny skate",1976,"Spring",42.3687668534959,-68.4968809785887,0.000545822967821071,0.00343264160311356
"thorny skate",1977,"Spring",42.3065832404787,-68.7432329248276,0.000545822967821071,0.00343264160311356
"thorny skate",1978,"Spring",42.5140942606105,-68.4781792187264,0.000545822967821071,0.00343264160311356
"thorny skate",1979,"Spring",42.6748133382738,-68.3268693195263,0.000545822967821071,0.00343264160311356
"thorny skate",1980,"Spring",42.5180556603404,-68.7035753819381,0.000545822967821071,0.00343264160311356
"thorny skate",1981,"Spring",42.7131269160026,-68.6943347606749,0.000545822967821071,0.00343264160311356
"thorny skate",1982,"Spring",42.6584762669838,-69.1539464601137,0.000545822967821071,0.00343264160311356
"thorny skate",1983,"Spring",42.5680566116862,-69.0017038455275,0.000545822967821071,0.00343264160311356
"thorny skate",1984,"Spring",42.3460554039519,-68.7153888838211,0.000545822967821071,0.00343264160311356
"thorny skate",1985,"Spring",42.8732242119723,-69.0195889875735,0.000545822967821071,0.00343264160311356
"thorny skate",1986,"Spring",42.6693473970092,-68.7170173360595,0.000545822967821071,0.00343264160311356
"thorny skate",1987,"Spring",42.8737168329633,-69.7016246138462,0.000545822967821071,0.00343264160311356
"thorny skate",1988,"Spring",42.5353728192002,-68.1294295780453,0.000545822967821071,0.00343264160311356
"thorny skate",1989,"Spring",42.931766577477,-69.1212127200376,0.000545822967821071,0.00343264160311356
"thorny skate",1990,"Spring",42.5311203589575,-68.8465620344073,0.000545822967821071,0.00343264160311356
"thorny skate",1991,"Spring",42.7679253000739,-68.926864146711,0.000545822967821071,0.00343264160311356
"thorny skate",1992,"Spring",43.0699979647642,-68.7848995762043,0.000545822967821071,0.00343264160311356
"thorny skate",1993,"Spring",42.76301637585,-68.7651655764542,0.000545822967821071,0.00343264160311356
"thorny skate",1994,"Spring",43.2056411782576,-68.1648094757788,0.000545822967821071,0.00343264160311356
"thorny skate",1995,"Spring",42.5049414831943,-69.0229914396539,0.000545822967821071,0.00343264160311356
"thorny skate",1996,"Spring",42.919798132675,-69.8210848182392,0.000545822967821071,0.00343264160311356
"thorny skate",1997,"Spring",43.1660935281084,-68.1028113557515,0.000545822967821071,0.00343264160311356
"thorny skate",1998,"Spring",42.4346469049399,-69.0610292769807,0.000545822967821071,0.00343264160311356
"thorny skate",1999,"Spring",43.0020975571302,-68.113793891054,0.000545822967821071,0.00343264160311356
"thorny skate",2000,"Spring",42.4188790676156,-69.1295191814129,0.000545822967821071,0.00343264160311356
"thorny skate",2001,"Spring",42.4864745218508,-68.1442834099219,0.000545822967821071,0.00343264160311356
"thorny skate",2002,"Spring",43.4431887128722,-67.679137383703,0.000545822967821071,0.00343264160311356
"thorny skate",2003,"Spring",42.46392480549,-69.0507501353185,0.000545822967821071,0.00343264160311356
"thorny skate",2004,"Spring",42.554917183909,-67.0120420826138,0.000545822967821071,0.00343264160311356
"thorny skate",2005,"Spring",43.1560164413622,-67.3148569548691,0.000545822967821071,0.00343264160311356
"thorny skate",2006,"Spring",41.9293634774886,-68.4032624564053,0.000545822967821071,0.00343264160311356
"thorny skate",2007,"Spring",42.0262115736985,-67.3501418490006,0.000545822967821071,0.00343264160311356
"thorny skate",2008,"Spring",42.3192072199369,-67.3127953002276,0.000545822967821071,0.00343264160311356
"thorny skate",1970,"Fall",42.8809016163256,-68.5011309712516,0.00264750560942543,-0.000855284436467507
"thorny skate",1971,"Fall",42.5536012043642,-68.1520165956652,0.00264750560942543,-0.000855284436467507
"thorny skate",1972,"Fall",42.2113536194109,-68.1899079598381,0.00264750560942543,-0.000855284436467507
"thorny skate",1973,"Fall",42.3448959407853,-68.1651145032423,0.00264750560942543,-0.000855284436467507
"thorny skate",1974,"Fall",41.6705426685136,-68.4626992585662,0.00264750560942543,-0.000855284436467507
"thorny skate",1975,"Fall",41.6662879243898,-68.9700521826121,0.00264750560942543,-0.000855284436467507
"thorny skate",1976,"Fall",41.5858208539103,-68.311911496087,0.00264750560942543,-0.000855284436467507
"thorny skate",1977,"Fall",41.9784170632947,-68.5209450568828,0.00264750560942543,-0.000855284436467507
"thorny skate",1978,"Fall",42.236145607181,-68.0108239347637,0.00264750560942543,-0.000855284436467507
"thorny skate",1979,"Fall",42.1548836299392,-67.9020674200533,0.00264750560942543,-0.000855284436467507
"thorny skate",1980,"Fall",42.5702883258397,-68.3875076954937,0.00264750560942543,-0.000855284436467507
"thorny skate",1981,"Fall",42.922411200659,-68.4931793740791,0.00264750560942543,-0.000855284436467507
"thorny skate",1982,"Fall",42.208097648732,-68.223888215438,0.00264750560942543,-0.000855284436467507
"thorny skate",1983,"Fall",42.9465429370017,-69.0631124407906,0.00264750560942543,-0.000855284436467507
"thorny skate",1984,"Fall",42.8429675877519,-69.3658856634607,0.00264750560942543,-0.000855284436467507
"thorny skate",1985,"Fall",42.9178047858306,-69.0138127373647,0.00264750560942543,-0.000855284436467507
"thorny skate",1986,"Fall",42.641806856661,-69.3635364772565,0.00264750560942543,-0.000855284436467507
"thorny skate",1987,"Fall",42.7585955365541,-67.5770887772983,0.00264750560942543,-0.000855284436467507
"thorny skate",1988,"Fall",42.1780956888584,-69.0411381653321,0.00264750560942543,-0.000855284436467507
"thorny skate",1989,"Fall",42.519150390202,-68.4113497526688,0.00264750560942543,-0.000855284436467507
"thorny skate",1990,"Fall",42.1644934691842,-68.9198208587456,0.00264750560942543,-0.000855284436467507
"thorny skate",1991,"Fall",42.0229388473399,-68.8376394114995,0.00264750560942543,-0.000855284436467507
"thorny skate",1992,"Fall",42.5831247596486,-67.6371232323278,0.00264750560942543,-0.000855284436467507
"thorny skate",1993,"Fall",41.7100974912794,-69.2995756252746,0.00264750560942543,-0.000855284436467507
"thorny skate",1994,"Fall",41.643089524222,-68.7414514653792,0.00264750560942543,-0.000855284436467507
"thorny skate",1995,"Fall",41.8825371039602,-68.8814607183426,0.00264750560942543,-0.000855284436467507
"thorny skate",1996,"Fall",42.266059837995,-67.3142307435169,0.00264750560942543,-0.000855284436467507
"thorny skate",1997,"Fall",42.3978034024849,-67.5649285376057,0.00264750560942543,-0.000855284436467507
"thorny skate",1998,"Fall",42.779969656356,-67.9680941397926,0.00264750560942543,-0.000855284436467507
"thorny skate",1999,"Fall",41.7713960625163,-69.0286630549918,0.00264750560942543,-0.000855284436467507
"thorny skate",2000,"Fall",42.6845993778489,-69.2175942349444,0.00264750560942543,-0.000855284436467507
"thorny skate",2001,"Fall",42.0339841608225,-68.5284453717544,0.00264750560942543,-0.000855284436467507
"thorny skate",2002,"Fall",42.6557508664082,-68.0944152433262,0.00264750560942543,-0.000855284436467507
"thorny skate",2003,"Fall",42.5930427821541,-67.1315559684254,0.00264750560942543,-0.000855284436467507
"thorny skate",2004,"Fall",42.3466985932194,-67.1821702454334,0.00264750560942543,-0.000855284436467507
"thorny skate",2005,"Fall",42.0246805550052,-68.2529201411188,0.00264750560942543,-0.000855284436467507
"thorny skate",2006,"Fall",42.7381255462823,-69.0979934183173,0.00264750560942543,-0.000855284436467507
"thorny skate",2007,"Fall",42.9313391932878,-68.4970943597401,0.00264750560942543,-0.000855284436467507
"thorny skate",2008,"Fall",42.842331130033,-68.8392939379689,0.00264750560942543,-0.000855284436467507
"weakfish",1970,"Spring",38.783333,-73.866667,0.0503107257892622,0.0485067120411265
"weakfish",1971,"Spring",36.116667,-75.083333,0.0503107257892622,0.0485067120411265
"weakfish",1972,"Spring",36.8016880241636,-75.1490864516729,0.0503107257892622,0.0485067120411265
"weakfish",1973,"Spring",35.9667106981117,-74.9999841096692,0.0503107257892622,0.0485067120411265
"weakfish",1976,"Spring",36.066667,-74.866667,0.0503107257892622,0.0485067120411265
"weakfish",1977,"Spring",36.9459771034483,-74.7626438275862,0.0503107257892622,0.0485067120411265
"weakfish",1978,"Spring",36.333333,-74.8,0.0503107257892622,0.0485067120411265
"weakfish",1980,"Spring",39.306250125,-72.15625,0.0503107257892622,0.0485067120411265
"weakfish",1985,"Spring",38.8166665806452,-73.1688171935484,0.0503107257892622,0.0485067120411265
"weakfish",1986,"Spring",39.233333,-72.766667,0.0503107257892622,0.0485067120411265
"weakfish",1992,"Spring",38.7340581304348,-73.316666826087,0.0503107257892622,0.0485067120411265
"weakfish",1993,"Spring",37.1249998333333,-74.6916665,0.0503107257892622,0.0485067120411265
"weakfish",1994,"Spring",37.6533334,-74.113333,0.0503107257892622,0.0485067120411265
"weakfish",1995,"Spring",37.2977778666667,-74.4144446,0.0503107257892622,0.0485067120411265
"weakfish",1996,"Spring",37.4120369444444,-73.5837964166667,0.0503107257892622,0.0485067120411265
"weakfish",2000,"Spring",36.1578033636364,-74.7816366363636,0.0503107257892622,0.0485067120411265
"weakfish",2001,"Spring",36.5521410970464,-74.4450681209564,0.0503107257892622,0.0485067120411265
"weakfish",2002,"Spring",39.2867351060368,-72.0478879690289,0.0503107257892622,0.0485067120411265
"weakfish",2005,"Spring",40.185607,-71.063607,0.0503107257892622,0.0485067120411265
"weakfish",2006,"Spring",40.2638275641026,-71.2252313589744,0.0503107257892622,0.0485067120411265
"weakfish",1971,"Fall",37.483333,-75.216667,-0.0203767276708916,-0.0274911793409605
"weakfish",1972,"Fall",40.6770985006524,-72.1062154804906,-0.0203767276708916,-0.0274911793409605
"weakfish",1973,"Fall",36.55,-75.533333,-0.0203767276708916,-0.0274911793409605
"weakfish",1974,"Fall",36.933333,-75.583333,-0.0203767276708916,-0.0274911793409605
"weakfish",1975,"Fall",35.5175906416256,-75.1303773423645,-0.0203767276708916,-0.0274911793409605
"weakfish",1976,"Fall",40.7102711046512,-71.8304263488372,-0.0203767276708916,-0.0274911793409605
"weakfish",1977,"Fall",39.1158195423729,-72.8423728813559,-0.0203767276708916,-0.0274911793409605
"weakfish",1979,"Fall",40.978488372093,-70.6486433139535,-0.0203767276708916,-0.0274911793409605
"weakfish",1982,"Fall",40.9999996875,-71.5968746875,-0.0203767276708916,-0.0274911793409605
"weakfish",1984,"Fall",38.4485122321429,-74.8068452410714,-0.0203767276708916,-0.0274911793409605
"weakfish",1985,"Fall",37.4220427956989,-75.2369175376344,-0.0203767276708916,-0.0274911793409605
"weakfish",1986,"Fall",37.75,-75.066667,-0.0203767276708916,-0.0274911793409605
"weakfish",1989,"Fall",37.533333,-75.333333,-0.0203767276708916,-0.0274911793409605
"weakfish",1995,"Fall",37.1097133869427,-75.4946653105095,-0.0203767276708916,-0.0274911793409605
"weakfish",1996,"Fall",37.433333,-75.283333,-0.0203767276708916,-0.0274911793409605
"weakfish",1997,"Fall",37.833333,-75.05,-0.0203767276708916,-0.0274911793409605
"weakfish",1998,"Fall",36.5944443333333,-75.3499996666666,-0.0203767276708916,-0.0274911793409605
"weakfish",1999,"Fall",37.4947322300995,-74.9983453161635,-0.0203767276708916,-0.0274911793409605
"weakfish",2000,"Fall",39.4160322475248,-73.2473726039604,-0.0203767276708916,-0.0274911793409605
"weakfish",2003,"Fall",37.795800510351,-74.94947869937,-0.0203767276708916,-0.0274911793409605
"weakfish",2005,"Fall",38.0551,-74.909083,-0.0203767276708916,-0.0274911793409605
"weakfish",2006,"Fall",38.4494667977395,-74.6914625671123,-0.0203767276708916,-0.0274911793409605
"weakfish",2007,"Fall",37.649147,-75.035455,-0.0203767276708916,-0.0274911793409605
"weakfish",2008,"Fall",37.6984365342729,-75.2262469199231,-0.0203767276708916,-0.0274911793409605
"white hake",1970,"Spring",42.4096148565231,-67.5977748682281,0.00754829144426309,0.0157838609471554
"white hake",1971,"Spring",42.3596326232548,-68.6994727010468,0.00754829144426309,0.0157838609471554
"white hake",1972,"Spring",42.8382144106827,-68.4730889809635,0.00754829144426309,0.0157838609471554
"white hake",1973,"Spring",42.4063354650669,-68.8882325686436,0.00754829144426309,0.0157838609471554
"white hake",1974,"Spring",42.7358716545348,-68.5350751430646,0.00754829144426309,0.0157838609471554
"white hake",1975,"Spring",42.7100484070953,-68.0346965079422,0.00754829144426309,0.0157838609471554
"white hake",1976,"Spring",42.6472610418721,-68.1924016919577,0.00754829144426309,0.0157838609471554
"white hake",1977,"Spring",43.066138325705,-68.4471688709796,0.00754829144426309,0.0157838609471554
"white hake",1978,"Spring",42.6079262017223,-68.7638551724697,0.00754829144426309,0.0157838609471554
"white hake",1979,"Spring",42.9491316648035,-68.1974952927363,0.00754829144426309,0.0157838609471554
"white hake",1980,"Spring",42.1710640481948,-68.8052112416605,0.00754829144426309,0.0157838609471554
"white hake",1981,"Spring",42.6400432038823,-67.8158499716781,0.00754829144426309,0.0157838609471554
"white hake",1982,"Spring",42.3267225176402,-68.1939318703085,0.00754829144426309,0.0157838609471554
"white hake",1983,"Spring",42.3085812061952,-68.3885499579475,0.00754829144426309,0.0157838609471554
"white hake",1984,"Spring",42.3503551495572,-67.5070654567094,0.00754829144426309,0.0157838609471554
"white hake",1985,"Spring",42.6889802499419,-67.7376151881996,0.00754829144426309,0.0157838609471554
"white hake",1986,"Spring",42.2380945067229,-68.1428801810398,0.00754829144426309,0.0157838609471554
"white hake",1987,"Spring",42.5050313995326,-68.3148771010724,0.00754829144426309,0.0157838609471554
"white hake",1988,"Spring",42.606405743124,-67.7251782056321,0.00754829144426309,0.0157838609471554
"white hake",1989,"Spring",42.6587457098138,-67.6733726932893,0.00754829144426309,0.0157838609471554
"white hake",1990,"Spring",42.8154700965808,-67.228652754278,0.00754829144426309,0.0157838609471554
"white hake",1991,"Spring",42.6197539197357,-67.3641279909537,0.00754829144426309,0.0157838609471554
"white hake",1992,"Spring",42.5310409944968,-67.6236463236141,0.00754829144426309,0.0157838609471554
"white hake",1993,"Spring",42.6643042691453,-67.6648402019649,0.00754829144426309,0.0157838609471554
"white hake",1994,"Spring",42.4390473035148,-67.5945845060559,0.00754829144426309,0.0157838609471554
"white hake",1995,"Spring",42.5977072611159,-67.6692235893378,0.00754829144426309,0.0157838609471554
"white hake",1996,"Spring",42.5457177695378,-67.1351413657942,0.00754829144426309,0.0157838609471554
"white hake",1997,"Spring",42.9073426648077,-68.0743223739361,0.00754829144426309,0.0157838609471554
"white hake",1998,"Spring",42.963040831991,-68.3596363546241,0.00754829144426309,0.0157838609471554
"white hake",1999,"Spring",42.8865242616285,-67.6810407763656,0.00754829144426309,0.0157838609471554
"white hake",2000,"Spring",42.9523372101361,-67.8374876709147,0.00754829144426309,0.0157838609471554
"white hake",2001,"Spring",42.9382232095068,-67.9087213805667,0.00754829144426309,0.0157838609471554
"white hake",2002,"Spring",42.6720279317779,-67.8253004143809,0.00754829144426309,0.0157838609471554
"white hake",2003,"Spring",43.1598578963008,-67.870865847384,0.00754829144426309,0.0157838609471554
"white hake",2004,"Spring",43.0554213262269,-67.327946471982,0.00754829144426309,0.0157838609471554
"white hake",2005,"Spring",42.8004113053308,-68.0645510838736,0.00754829144426309,0.0157838609471554
"white hake",2006,"Spring",42.7746673877535,-67.9890883523449,0.00754829144426309,0.0157838609471554
"white hake",2007,"Spring",42.4507866161319,-68.3836806223781,0.00754829144426309,0.0157838609471554
"white hake",2008,"Spring",42.6266708493017,-68.0539861821664,0.00754829144426309,0.0157838609471554
"white hake",1970,"Fall",42.9972149009597,-68.8571003370655,0.00648140692197942,0.00925757772306519
"white hake",1971,"Fall",43.2398709340121,-68.981427814794,0.00648140692197942,0.00925757772306519
"white hake",1972,"Fall",43.2153493371059,-68.677283969511,0.00648140692197942,0.00925757772306519
"white hake",1973,"Fall",42.9261114550892,-68.5363127629507,0.00648140692197942,0.00925757772306519
"white hake",1974,"Fall",43.0290580413166,-68.6056257168184,0.00648140692197942,0.00925757772306519
"white hake",1975,"Fall",42.7549973703274,-68.0623243326414,0.00648140692197942,0.00925757772306519
"white hake",1976,"Fall",43.075660296003,-68.8339656219059,0.00648140692197942,0.00925757772306519
"white hake",1977,"Fall",42.8797790679803,-68.8533533677897,0.00648140692197942,0.00925757772306519
